54.260462	72.116979	51.222464
54.557009	71.227932	51.171134
55.106396	70.467318	51.196046
55.854848	69.909591	51.294761
56.729102	69.609348	51.457613
57.643574	69.595977	51.668666
58.508753	69.870789	51.907256
59.239952	70.406880	52.150031
59.765591	71.151777	52.373225
60.034217	72.032562	52.554989
60.019538	72.963021	52.677536
59.722991	73.852068	52.728866
59.173604	74.612682	52.703954
58.425152	75.170409	52.605239
57.550898	75.470652	52.442387
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.040048	74.673120	51.749969
54.514409	73.928223	51.526775
54.245783	73.047438	51.345011
53.986446	71.945479	50.841016
54.297934	71.160090	50.863029
54.930187	70.325888	50.862546
55.766015	69.733212	50.938666
56.699189	69.343331	51.151583
57.662870	69.194688	51.608590
58.657804	69.501986	51.835735
59.496592	70.098510	52.103474
60.073614	70.911627	52.497185
60.351514	71.899335	52.774096
60.355069	72.948531	52.908006
59.980130	73.918786	53.030197
59.455890	74.833269	52.889574
58.571684	75.422381	52.889393
57.555040	75.388084	52.935505
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.083392	74.703579	51.252783
54.167592	74.248963	51.162172
53.892790	73.226551	50.899237
53.692310	71.749842	50.487166
53.933275	71.003419	50.443723
54.746707	70.189104	50.533168
55.645205	69.508715	50.618695
56.675749	69.058796	50.867059
57.663533	68.789494	51.585350
58.819447	69.153141	51.722371
59.888813	69.710926	51.939364
60.399877	70.677579	52.579591
60.696456	71.776819	52.936787
60.706430	72.947165	53.100401
60.246534	74.004955	53.316910
59.734917	75.051021	53.077620
58.671264	75.565581	53.249601
57.887558	75.017924	52.886375
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.083392	74.703579	51.252783
54.051742	74.527062	50.645544
53.487064	73.355591	50.494733
53.373243	71.568197	50.147751
53.673541	70.878434	50.162349
54.579667	70.023782	50.200151
55.468598	69.227951	50.394011
56.649368	68.753822	50.603373
57.686662	68.408506	51.455352
59.015221	68.660971	51.493073
60.266481	69.341521	51.787822
60.738582	70.467761	52.664290
61.067509	71.662983	53.059096
61.059097	72.948273	53.296403
60.571535	74.118719	53.532354
59.974621	75.247055	53.336568
59.142440	75.405600	53.200617
58.139180	75.057003	53.316676
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.083392	74.703579	51.252783
53.662561	74.751736	50.426318
53.086220	73.465687	50.102031
53.050322	71.349973	49.834542
53.423731	70.734915	49.874969
54.418792	69.849231	49.871291
55.256858	68.908125	50.275603
56.612912	68.444948	50.350990
57.723090	68.076096	51.234298
59.187111	68.135288	51.354575
60.643197	68.939400	51.772324
61.072835	70.257194	52.773517
61.437509	71.550581	53.172798
61.397569	72.945453	53.519343
60.912114	74.235477	53.725633
60.211800	75.493661	53.545420
59.257895	74.939449	53.339804
58.151928	75.556253	53.292458
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.083392	74.703579	51.252783
53.770719	74.526825	49.993055
52.644078	73.567814	49.743286
52.717039	71.133945	49.530808
53.175238	70.560824	49.603202
54.237780	69.652429	49.572302
55.022092	68.583888	50.217101
56.575370	68.129634	50.098452
57.758725	67.763851	50.979353
59.316470	67.593257	51.337801
60.967416	68.559067	51.840014
61.399559	70.055894	52.901317
61.806625	71.439593	53.309801
61.712733	72.923017	53.775944
61.245723	74.354881	53.914539
60.399379	75.148420	53.854651
59.742693	75.061005	53.353748
58.549519	75.710225	53.031280
57.672878	75.360183	52.378830
56.636426	75.484023	52.231334
55.771247	75.209211	51.992744
55.083392	74.703579	51.252783
54.523822	74.389417	51.058416
53.337607	74.291408	49.909433
52.264304	73.704564	49.333461
52.388273	70.967477	49.192871
52.933644	70.355560	49.356504
54.044379	69.419938	49.299309
54.802081	68.264027	50.109485
56.506857	67.740248	49.794597
57.785789	67.441403	50.733869
59.425266	67.029790	51.338349
60.322077	67.622819	51.671296
61.275338	68.227845	51.888290
61.458235	69.057958	52.526711
61.732268	69.867490	53.033227
62.158946	71.326007	53.474361
