64.145273	79.833609	61.212046
63.350231	80.152596	60.828457
62.722556	80.710176	60.408802
62.323688	81.451764	59.994157
62.192666	82.304772	59.625112
62.342318	83.185701	59.337790
62.757998	84.008316	59.160319
63.399014	84.692100	59.110072
64.202618	85.170111	59.191963
65.090150	85.395567	59.397979
65.974727	85.346391	59.707954
66.769769	85.027404	60.091543
67.397444	84.469824	60.511198
67.796312	83.728236	60.925843
67.927334	82.875228	61.294888
67.777682	81.994299	61.582210
67.362002	81.171684	61.759681
66.720986	80.487900	61.809928
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.089575	79.493667	60.849641
63.443385	79.792683	60.392234
62.765701	80.359000	59.926656
62.198586	81.119539	59.529757
62.046409	82.054025	59.106270
62.303131	82.991191	58.779399
62.689587	83.911747	58.573998
63.076392	85.022553	58.746054
64.052912	85.508799	58.904726
65.229549	85.720203	59.044172
66.158989	85.808577	59.375799
67.094040	85.500641	59.920138
67.847752	84.838578	60.419130
68.155171	83.836697	60.782549
68.280287	82.848590	61.103808
68.043056	81.887408	61.300095
67.525622	81.023115	61.311177
66.891564	80.336844	61.364861
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.091960	79.200979	60.444267
63.651051	79.506482	59.934339
62.873774	80.070525	59.442166
62.259557	80.836904	59.013983
62.066947	81.792892	58.587331
62.355076	82.765270	58.234655
63.057248	83.718307	58.142187
63.440680	85.001786	58.404201
63.899495	85.984472	58.575010
65.134128	86.190913	58.905148
66.335533	86.233317	58.994312
67.427002	85.937937	59.695301
68.293243	85.190168	60.436973
68.537286	83.933873	60.700389
68.678354	82.852435	61.037793
68.363784	81.783856	61.076265
67.749259	80.898193	61.001021
67.048604	80.070771	61.103738
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.191995	79.040427	59.981432
63.982408	79.340613	59.486539
63.033147	79.885317	59.041910
62.379691	80.665211	58.667452
62.296141	81.549604	58.135433
62.672292	82.463275	57.830382
63.353620	83.566589	57.770214
63.784904	84.811307	58.538159
64.375411	86.084502	58.458828
65.121850	86.473179	58.616182
66.400783	86.820194	58.888839
67.769589	86.373631	59.482430
68.799084	85.504989	60.408305
68.932793	84.028922	60.666723
69.084681	82.867582	61.062632
68.731101	81.662567	60.948983
68.051567	80.711072	60.817425
67.222715	79.726454	60.984600
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.383805	78.999148	59.521536
64.374914	79.279565	59.051395
63.199906	79.799019	58.678337
62.597113	80.534896	58.357103
62.779990	81.307773	57.902394
63.133911	82.137978	57.629395
63.807116	83.386227	57.548285
64.147462	84.736623	58.138536
64.782865	85.697714	58.655865
65.531898	86.302264	58.386728
66.445589	87.205159	58.681733
68.072637	86.862817	59.374825
69.275852	85.752938	60.348615
69.333508	84.109703	60.676983
69.489641	82.878459	61.096338
69.115093	81.527132	60.922657
68.371148	80.495671	60.699502
66.982650	79.750413	60.546657
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.622623	78.988989	59.082374
64.674800	79.323367	58.789197
63.429443	79.870739	58.355494
62.934895	80.460266	58.152083
63.316837	81.053025	57.869523
63.648642	81.841464	57.643564
64.347194	83.131063	57.591344
64.665190	84.607179	57.872107
65.127481	85.390415	58.310999
65.802924	85.940871	58.638203
66.866117	87.053670	58.457663
68.379536	87.358678	59.238409
69.029340	86.776676	59.859484
69.740627	85.971106	60.285754
69.733809	84.178731	60.729614
69.898759	82.878576	61.111482
69.496054	81.393703	60.881287
68.632170	80.323542	60.309324
66.842063	80.144184	60.486901
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
64.731095	79.328200	58.731420
64.974662	79.441234	58.548189
63.701598	80.094133	58.147229
63.518378	80.394512	58.054387
63.822987	80.745928	57.916951
64.157615	81.566982	57.793934
64.855531	82.896543	57.777971
65.217691	84.416628	57.746217
65.575806	85.075730	58.066378
66.049323	85.651495	58.398698
67.034719	86.594163	58.680372
68.620482	87.757523	58.881627
69.387589	87.225709	59.895591
70.126605	86.087726	60.239494
70.130759	84.240939	60.810733
70.303084	82.868156	61.100134
69.857819	81.283051	60.745712
68.811358	80.772523	60.181625
67.906661	80.128766	60.856599
66.580599	80.448218	60.188239
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
65.156595	79.398106	58.478313
65.294772	79.623276	58.383007
63.981939	80.355642	58.027562
64.056449	80.161490	58.107243
64.309139	80.417077	58.008908
64.660174	81.290899	57.960387
65.333761	82.688112	58.042013
65.745780	84.184846	57.847360
66.033776	84.693041	58.054826
66.452113	85.213070	58.372136
67.310001	86.251563	58.544988
67.843365	86.704281	58.946469
69.030186	87.474348	58.837420
69.819476	87.627787	59.841806
70.518361	86.207774	60.232032
70.513812	85.247354	60.620450
70.531668	84.292115	60.879395
70.701587	82.854672	61.040861
70.153499	81.223591	60.481519
69.120192	80.776987	60.574820
67.906661	80.128766	60.856599
66.425657	80.215326	59.773806
66.047605	80.094875	61.395676
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
65.644256	79.480342	58.404664
65.608376	79.867705	58.293540
64.383384	80.639435	57.936443
64.286152	80.476790	57.998948
64.772805	80.098972	58.149184
65.175146	81.019811	58.096371
65.837987	82.481984	58.285411
66.225580	83.969437	58.113722
66.421761	84.268843	58.191410
66.877505	84.793302	58.413391
67.662340	85.798191	58.695118
68.155053	86.226066	58.783632
68.997015	87.129484	59.164709
70.246037	87.946255	59.606711
70.898859	86.354579	60.246723
70.894952	85.335701	60.733019
70.923710	84.370186	60.930278
71.087814	82.838267	60.930396
70.492842	80.979650	60.755998
69.426186	80.397758	60.462779
67.906661	80.128766	60.856599
67.407408	80.392764	60.078363
66.319162	80.011844	59.329674
65.863506	80.039083	60.463701
65.722928	79.905864	61.255093
65.917382	80.009889	61.728037
65.029850	79.784433	61.522021
